"Station_ID","Tide_Amp (ft)","calendar_year","min_date","max_date","90th%Upper_water_level (ft NAVD88)","10%thLower_water_level (ft NAVD88)","avg_water_level (ft NAVD88)","avg_flooding (ft)","90%thUpper_flooding (ft)","10%thLower_flooding (ft)","GEOID","std_deviation_water_level(ft NAVD88)","std_deviation_avg_flooding (ft)",
"CRMS0411-M01","0.07798121","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.98","0.08","0.5","0.08","0.44","-0.28","GEOID12A  ","0.34","0.28",
"CRMS0411-M01","0.05711485","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.42","0.01","0.83","0.03","0.38","-0.28","GEOID12A  ","0.52","0.26",
"CRMS0411-M01","0.05788387","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.54","0.53","1.03","0.26","0.45","0.06","GEOID12A  ","0.4","0.16",
"CRMS0411-M01","0.07399867","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.76","0.21","0.87","0.57","0.96","0.16","GEOID12A  ","0.56","0.35",
"CRMS0411-M01","0.06214414","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.54","0.26","0.93","-0.16","0.13","-0.38","GEOID12A  ","0.52","0.22",
"CRMS0411-M01","0.02955053","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","2.13","0.97","1.49","0.09","0.4","-0.16","GEOID12A  ","0.45","0.27",
"CRMS0414-H01","0.002245491","2010","4/5/2010 12:00:00 PM","12/31/2010 11:00:00 PM","2.92","2.24","2.58","1.89","2.233","1.553","GEOID99   ","0.26","0.26",
"CRMS0414-H01","0.006631051","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.82","2.12","2.44","1.75","2.133","1.433","GEOID99   ","0.34","0.34",
"CRMS0414-H01","0.004884564","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","3.07","2.34","2.65","1.97","2.38","1.66","GEOID99   ","0.3","0.3",
"CRMS0414-H01","0.00322354","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","3.16","1.16","2.41","1.87","2.47","1.051","GEOID12A  ","0.74","0.51",
"CRMS0414-H01","0.00322354","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","3.16","1.16","2.41","1.87","2.47","1.051","GEOID99   ","0.74","0.51",
"CRMS0414-H01","0.0009987891","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.26","0.7","1.06","0.96","1.151","0.593","GEOID12A  ","0.2","0.2",
"CRMS0414-H01","0.002541419","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.62","0.94","1.23","1.12","1.509","0.834","GEOID12A  ","0.29","0.29",
"CRMS0414-H01","0.003283906","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.75","0.61","1.26","1.15","1.644","0.502","GEOID12A  ","0.4","0.4",
"CRMS0414-H01","0.001109352","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","2.04","0.84","1.24","1.13","1.929","0.735","GEOID12A  ","0.5","0.5",
"CRMS0414-H01","0.003188065","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.71","0.87","1.25","1.14","1.603","0.765","GEOID12A  ","0.33","0.33",
"CRMS0414-H01","0.001320563","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","2.57","1.03","1.75","1.64","2.464","0.923","GEOID12A  ","0.54","0.54",
"CRMS0414-H01","0.0007445358","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","2.26","0.68","1.43","1.32","2.146","0.572","GEOID12A  ","0.61","0.61",
"CRMS0414-H01","0.002863784","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.24","0.89","1.44","1.33","2.135","0.777","GEOID12A  ","0.53","0.53",
"CRMS0414-W01","0.00387461","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.99","1.13","1.64","0.95","1.3","0.45","GEOID99   ","0.38","0.38",
"CRMS0414-W01","0.001347851","2010","1/1/2010 12:00:00 AM","10/11/2010 9:00:00 AM","2.07","1.43","1.8","1.11","1.39","0.75","GEOID99   ","0.27","0.27",
"CRMS0416-H01","0.03554237","2007","1/1/2007 12:00:00 AM","12/31/2007 11:00:00 PM","1.81","0.62","1.18","-0.18","0.45","-0.74","GEOID99   ","0.42","0.43",
"CRMS0416-H01","0.03959358","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.78","0.79","1.37","0.01","0.43","-0.57","GEOID99   ","0.64","0.64",
"CRMS0416-H01","0.0229739","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.82","0.69","1.31","-0.05","0.46","-0.67","GEOID99   ","0.43","0.43",
"CRMS0416-H01","0.03113045","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.89","0.56","1.23","-0.13","0.53","-0.8","GEOID99   ","0.5","0.5",
"CRMS0416-H01","0.03354694","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.59","0.57","1.19","-0.17","0.23","-0.79","GEOID99   ","0.47","0.47",
"CRMS0416-H01","0.03251459","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.88","1.01","1.47","0.11","0.53","-0.35","GEOID99   ","0.38","0.38",
"CRMS0416-H01","0.04077722","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.86","0.32","1.2","0.09","0.55","-0.51","GEOID99   ","0.59","0.4",
"CRMS0416-H01","0.04077722","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.86","0.32","1.2","0.09","0.55","-0.51","GEOID12A  ","0.59","0.4",
"CRMS0416-H01","0.03658099","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.79","-0.25","0.29","-0.14","0.355","-0.685","GEOID12A  ","0.4","0.4",
"CRMS0416-H01","0.04271927","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","0.98","-0.18","0.45","0.01","0.54","-0.616","GEOID12A  ","0.47","0.47",
"CRMS0416-H01","0.03919794","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.14","0.21","0.69","0.26","0.709","-0.228","GEOID12A  ","0.38","0.38",
"CRMS0416-H01","0.04689252","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.19","-0.03","0.61","0.18","0.758","-0.463","GEOID12A  ","0.48","0.48",
"CRMS0416-H01","0.04736764","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.12","-0.04","0.51","0.08","0.686","-0.477","GEOID12A  ","0.5","0.5",
"CRMS0416-H01","0.0529548","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.34","0.17","0.77","0.34","0.907","-0.268","GEOID12A  ","0.47","0.47",
"CRMS0416-H01","0.05562052","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.37","0.15","0.8","0.37","0.935","-0.288","GEOID12A  ","0.46","0.46",
"CRMS0416-H01","0.07653487","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.34","0.02","0.71","0.28","0.905","-0.42","GEOID12A  ","0.55","0.55",
"CRMS0421-H01","0.9419107","2007","1/1/2007 12:00:00 AM","12/31/2007 11:00:00 PM","1.68","-0.13","0.81","0.11","0.98","-0.83","GEOID99   ","0.69","0.69",
"CRMS0421-H01","0.9567875","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.65","-0.1","0.81","0.11","0.95","-0.8","GEOID99   ","0.68","0.68",
"CRMS0421-H01","0.9381032","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.78","-0.06","0.9","0.2","1.08","-0.76","GEOID99   ","0.74","0.74",
"CRMS0421-H01","0.9000092","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.82","-0.03","0.91","0.21","1.12","-0.73","GEOID99   ","0.72","0.72",
"CRMS0421-H01","0.8214131","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.61","0","0.87","0.17","0.91","-0.7","GEOID99   ","0.66","0.66",
"CRMS0421-H01","0.8196174","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.75","0.16","1.01","0.31","1.05","-0.54","GEOID99   ","0.63","0.63",
"CRMS0421-H01","0.7710515","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.9","0.19","1.07","0.3","1.091","-0.57","GEOID12A  ","0.64","0.63",
"CRMS0421-H01","0.7710515","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.9","0.19","1.07","0.3","1.091","-0.57","GEOID99   ","0.64","0.63",
"CRMS0421-H01","0.7300615","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.84","0.26","1.09","0.11","0.861","-0.719","GEOID12A  ","0.62","0.62",
"CRMS0421-H01","0.7108653","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.98","0.4","1.23","0.25","0.999","-0.577","GEOID12A  ","0.64","0.64",
"CRMS0421-H01","0.7360256","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","2.15","0.58","1.39","0.42","1.174","-0.404","GEOID12A  ","0.6","0.6",
"CRMS0421-H01","0.7645975","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","2.03","0.42","1.28","0.3","1.05","-0.564","GEOID12A  ","0.65","0.65",
"CRMS0421-H01","0.7773731","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","2.02","0.37","1.25","0.27","1.041","-0.608","GEOID12A  ","0.66","0.66",
"CRMS0421-H01","0.828526","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","2.26","0.6","1.48","0.5","1.283","-0.377","GEOID12A  ","0.67","0.67",
"CRMS0421-H01","0.8893352","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","2.37","0.57","1.52","0.54","1.389","-0.406","GEOID12A  ","0.74","0.74",
"CRMS0434-H01","0.5105774","2007","1/1/2007 12:00:00 AM","12/31/2007 11:00:00 PM","1.77","0.47","1.14","-0.22","0.41","-0.89","GEOID99   ","0.5","0.5",
"CRMS0434-H01","0.5180761","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.96","0.58","1.3","-0.06","0.6","-0.78","GEOID99   ","0.7","0.7",
"CRMS0434-H01","0.551546","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2","0.65","1.34","-0.02","0.64","-0.71","GEOID99   ","0.64","0.64",
"CRMS0434-H01","0.4845696","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.81","0.36","1.09","-0.27","0.45","-1.01","GEOID99   ","0.56","0.56",
"CRMS0434-H01","0.4635293","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.59","0.36","1.01","-0.35","0.23","-1","GEOID99   ","0.51","0.51",
"CRMS0434-H01","0.500814","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.69","0.5","1.13","-0.23","0.33","-0.86","GEOID99   ","0.48","0.48",
"CRMS0434-H01","0.4707653","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.7","0.08","0.91","-0.24","0.41","-0.95","GEOID99   ","0.62","0.51",
"CRMS0434-H01","0.4707653","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.7","0.08","0.91","-0.24","0.41","-0.95","GEOID12A  ","0.62","0.51",
"CRMS0434-H01","0.4693122","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.82","-0.45","0.22","-0.37","0.232","-1.038","GEOID12A  ","0.49","0.49",
"CRMS0434-H01","0.4969974","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","0.81","-0.46","0.21","-0.37","0.222","-1.048","GEOID12A  ","0.51","0.51",
"CRMS0434-H01","0.4783907","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.19","-0.09","0.57","-0.02","0.601","-0.682","GEOID12A  ","0.5","0.5",
"CRMS0434-H01","0.4980076","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.08","-0.3","0.44","-0.15","0.489","-0.889","GEOID12A  ","0.56","0.56",
"CRMS0434-H01","0.5233675","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.08","-0.34","0.4","-0.19","0.489","-0.927","GEOID12A  ","0.58","0.58",
"CRMS0434-H01","0.558102","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.24","-0.17","0.57","-0.02","0.652","-0.76","GEOID12A  ","0.59","0.59",
"CRMS0434-H01","0.5430857","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.39","-0.05","0.7","0.11","0.8","-0.64","GEOID12A  ","0.55","0.55",
"CRMS0461-H01","0.6383744","2007","1/1/2007 12:00:00 AM","12/31/2007 11:00:00 PM","2.1","0.57","1.38","-0.29","0.428","-1.102","GEOID99   ","0.6","0.6",
"CRMS0461-H01","0.4376987","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","3.38","0.73","1.97","0.3","1.71","-0.942","GEOID99   ","0.98","0.98",
"CRMS0461-H01","0.429553","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.94","1.07","2.01","0.34","1.27","-0.6","GEOID99   ","0.71","0.71",
"CRMS0461-H01","0.4604141","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.71","1","1.94","0.26","1.03","-0.67","GEOID99   ","0.68","0.68",
"CRMS0461-H01","0.4199102","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","3.78","0.75","2.11","0.44","2.11","-0.92","GEOID99   ","1.2","1.21",
"CRMS0461-H01","0.5594198","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.5","0.99","1.81","0.13","0.83","-0.68","GEOID99   ","0.58","0.58",
"CRMS0461-H01","0.4596933","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.87","0.74","1.89","0.38","1.2","-0.525","GEOID99   ","0.81","0.66",
"CRMS0461-H01","0.4596933","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.87","0.74","1.89","0.38","1.2","-0.525","GEOID12A  ","0.81","0.66",
"CRMS0461-H01","0.4596074","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.85","0.39","1.15","0.1","0.805","-0.655","GEOID12A  ","0.57","0.57",
"CRMS0461-H01","0.3623713","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.96","0.21","1.22","0.17","0.91","-0.831","GEOID12A  ","0.69","0.69",
"CRMS0461-H01","0.4022051","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","3.01","0.93","1.95","0.92","1.982","-0.116","GEOID12A  ","0.8","0.8",
"CRMS0461-H01","0.4696673","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","2.79","0.68","1.65","0.6","1.747","-0.363","GEOID12A  ","0.79","0.79",
"CRMS0461-H01","0.4210856","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","2.93","0.92","1.95","0.9","1.888","-0.125","GEOID12A  ","0.81","0.81",
"CRMS0461-H01","0.2143145","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","4.24","1.96","3.17","2.13","3.197","0.91","GEOID12A  ","0.92","0.92",
"CRMS0461-H01","0.4055436","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","3.72","1.27","2.59","1.54","2.677","0.227","GEOID12A  ","0.96","0.96",
"CRMS0461-H01","0.5339664","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","3.18","1.14","2.12","1.08","2.131","0.091","GEOID12A  ","0.75","0.75",
"CRMS0463-H01","0.520812","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.68","-0.02","0.86","0.94","1.752","-0.014","GEOID12A  ","0.67","0.68",
"CRMS0463-M01","0.8495507","2007","1/1/2007 12:00:00 AM","12/31/2007 11:00:00 PM","2.02","0.2","1.14","0.03","0.29","-0.29","GEOID99   ","0.67","0.25",
"CRMS0463-M01","0.7362174","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.27","0.27","1.35","0.3","0.68","-0.07","GEOID99   ","0.81","0.44",
"CRMS0463-M01","0.7427892","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.14","0.31","1.26","0.2","0.52","-0.2","GEOID99   ","0.7","0.31",
"CRMS0463-M01","0.6104555","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.11","0.59","1.32","-0.06","0.3","-0.55","GEOID99   ","0.59","0.31",
"CRMS0463-M01","0.4874","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.28","0.44","1.33","-0.24","0.16","-0.67","GEOID99   ","0.69","0.36",
"CRMS0463-M01","0.5324481","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.97","0.5","1.31","-0.19","0.12","-0.53","GEOID99   ","0.55","0.28",
"CRMS0463-M01","0.6139189","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.07","0.29","1.24","0.07","0.35","-0.27","GEOID12A  ","0.66","0.29",
"CRMS0463-M01","0.6139189","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.07","0.29","1.24","0.07","0.35","-0.27","GEOID99   ","0.66","0.29",
"CRMS0463-M01","0.6001619","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.55","-0.26","0.69","-0.06","0.192","-0.37","GEOID12A  ","0.7","0.26",
"CRMS0463-M01","0.5124872","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.37","-0.19","0.69","0.03","0.302","-0.329","GEOID12A  ","0.6","0.29",
"CRMS0463-M01","0.5273222","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.62","0.27","0.95","0.09","0.369","-0.17","GEOID12A  ","0.53","0.23",
"CRMS0463-M01","0.5690403","2017","1/1/2017 12:00:00 AM","12/11/2017 10:00:00 AM","1.63","0","0.84","0.11","0.368","-0.152","GEOID12A  ","0.66","0.26",
"CRMS0464-M01","0.8291435","2007","1/1/2007 12:00:00 AM","12/31/2007 11:00:00 PM","2.14","0.4","1.29","0.15","0.54","-0.22","GEOID99   ","0.66","0.28",
"CRMS0464-M01","0.6661396","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.49","0.4","1.54","0.17","0.36","-0.04","GEOID99   ","0.89","0.23",
"CRMS0464-M01","0.6188988","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.24","0.5","1.4","0.14","0.44","-0.18","GEOID99   ","0.67","0.27",
"CRMS0464-M01","0.5820351","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.35","0.82","1.56","0.12","0.29","-0.16","GEOID99   ","0.58","0.22",
"CRMS0464-M01","0.4732763","2011","1/26/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.67","0.88","1.77","0.07","0.4","-0.34","GEOID99   ","0.68","0.33",
"CRMS0464-M01","0.6919875","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.43","0.85","1.66","0.1","0.3","-0.15","GEOID99   ","0.63","0.2",
"CRMS0464-M01","0.6216197","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.53","0.18","1.48","0.07","0.24","-0.17","GEOID99   ","0.89","0.21",
"CRMS0464-M01","0.6216197","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.53","0.18","1.48","0.07","0.24","-0.17","GEOID12A  ","0.89","0.21",
"CRMS0464-M01","0.5850194","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.21","-0.37","0.45","0.01","0.19","-0.23","GEOID12A  ","0.61","0.22",
"CRMS0464-M01","0.5516111","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.41","-0.2","0.68","0.17","0.475","-0.105","GEOID12A  ","0.64","0.26",
"CRMS0465-M01","0.5063435","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.41","0.76","1.62","0.06","0.43","-0.47","GEOID99   ","0.63","0.37",
"CRMS0465-M01","0.5584581","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.27","0.67","1.5","0.06","0.31","-0.42","GEOID99   ","0.64","0.31",
"CRMS0465-M01","0.4905717","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.86","0.39","1.58","0.03","0.56","-0.48","GEOID99   ","0.89","0.5",
"CRMS0465-M01","0.6630489","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.09","0.53","1.37","0.08","0.32","-0.27","GEOID99   ","0.62","0.26",
"CRMS0465-M01","0.5325663","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.27","0.01","1.28","0.24","0.4","-0.04","GEOID99   ","0.87","0.22",
"CRMS0465-M01","0.5325663","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.27","0.01","1.28","0.24","0.4","-0.04","GEOID12A  ","0.87","0.22",
"CRMS0465-M01","0.5214341","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.02","-0.46","0.31","0.16","0.38","-0.15","GEOID12A  ","0.57","0.25",
"CRMS0465-M01","0.4521647","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.35","-0.36","0.62","-0.07","0.14","-0.37","GEOID12A  ","0.67","0.22",
"CRMS0465-M01","0.5046453","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.9","0.35","1.17","0.1","0.36","-0.09","GEOID12A  ","0.62","0.23",
"CRMS0465-M01","0.5362515","2017","1/1/2017 12:00:00 AM","12/20/2017 11:00:00 PM","1.87","0.07","0.97","-0.25","0.04","-0.58","GEOID12A  ","0.7","0.26",
"CRMS0479-H01","0.5871193","2008","3/6/2008 3:00:00 PM","12/31/2008 11:00:00 PM","3.42","1.68","2.63","1.3","2.088","0.348","GEOID99   ","0.73","0.73",
"CRMS0479-H01","0.5351185","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.96","1.29","2.11","0.78","1.628","-0.05","GEOID99   ","0.65","0.65",
"CRMS0479-H01","0.5505926","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.44","0.85","1.7","0.37","1.11","-0.48","GEOID99   ","0.64","0.64",
"CRMS0479-H01","0.5111348","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.79","0.52","1.65","0.32","1.45","-0.81","GEOID99   ","0.86","0.86",
"CRMS0479-H01","0.6448771","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.18","0.58","1.46","0.12","0.85","-0.75","GEOID99   ","0.62","0.63",
"CRMS0479-H01","0.5294036","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.42","0.46","1.51","0.31","1.11","-0.551","GEOID12A  ","0.76","0.64",
"CRMS0479-H01","0.5294036","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.42","0.46","1.51","0.31","1.11","-0.551","GEOID99   ","0.76","0.64",
"CRMS0479-H01","0.5163279","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.45","0.05","0.78","-0.02","0.661","-0.741","GEOID12A  ","0.56","0.56",
"CRMS0479-H01","0.4629561","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.79","0.07","1.06","0.27","1.002","-0.717","GEOID12A  ","0.67","0.67",
"CRMS0479-H01","0.5081013","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","2.02","0.32","1.21","0.42","1.226","-0.469","GEOID12A  ","0.66","0.66",
"CRMS0479-H01","0.4907767","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.91","0.39","1.19","0.4","1.118","-0.404","GEOID12A  ","0.6","0.6",
"CRMS0482-H01","0.4277496","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.98","0.38","1.56","0.3","1.724","-0.876","GEOID99   ","0.98","0.98",
"CRMS0482-H01","0.4751257","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.28","0.41","1.35","0.1","1.024","-0.846","GEOID99   ","0.71","0.71",
"CRMS0482-H01","0.4744098","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.11","0.26","1.3","0.04","0.854","-0.996","GEOID99   ","0.73","0.73",
"CRMS0482-H01","0.4317761","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.96","0","1.37","0.11","1.704","-1.256","GEOID99   ","1.17","1.17",
"CRMS0482-H01","0.6129411","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.75","0.09","0.99","-0.26","0.5","-1.166","GEOID99   ","0.65","0.65",
"CRMS0482-H01","0.5094164","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.95","0.1","1.08","-0.04","0.74","-0.92","GEOID99   ","0.72","0.63",
"CRMS0482-H01","0.5094164","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.95","0.1","1.08","-0.04","0.74","-0.92","GEOID12A  ","0.72","0.63",
"CRMS0482-H01","0.4918203","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.4","-0.14","0.66","-0.07","0.67","-0.869","GEOID12A  ","0.59","0.59",
"CRMS0482-H01","0.4911026","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","2.04","0.2","1.15","0.42","1.308","-0.531","GEOID12A  ","0.71","0.71",
"CRMS0482-H01","0.4889338","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","2.25","0.06","1.11","0.38","1.516","-0.673","GEOID12A  ","0.84","0.84",
"CRMS0482-H01","0.435542","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","2.12","0.18","1.2","0.47","1.392","-0.554","GEOID12A  ","0.79","0.79",
"CRMS0482-H01","0.2646672","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","3.24","0.82","2.09","1.36","2.506","0.091","GEOID12A  ","0.95","0.95",
"CRMS0482-H01","0.4186236","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","2.75","0.36","1.61","0.87","2.018","-0.368","GEOID12A  ","0.92","0.92",
"CRMS0482-H01","0.570673","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.16","0.15","1.15","0.42","1.424","-0.585","GEOID12A  ","0.75","0.75",
"CRMS0488-H01","0.01576854","2007","1/1/2007 12:00:00 AM","12/31/2007 11:00:00 PM","2.27","1.69","1.98","0.45","0.74","0.16","GEOID99   ","0.22","0.22",
"CRMS0488-H01","0.02976003","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.63","1.84","2.21","0.68","1.1","0.31","GEOID99   ","0.44","0.44",
"CRMS0488-H01","0.03609646","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.58","1.57","2.13","0.6","1.05","0.04","GEOID99   ","0.36","0.36",
"CRMS0488-H01","0.03313262","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.45","1.71","2.09","0.56","0.92","0.18","GEOID99   ","0.3","0.3",
"CRMS0488-H01","0.02020194","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.72","1.67","2.08","0.55","1.19","0.13","GEOID99   ","0.43","0.43",
