system:index,Accretion1,Accretion_,Average_Ac,Average_He,Average__1,Average__2,Basins,Bulk_Densi,Community,Delta_Ti_1,Delta_time,Distance_1,Distance_2,Distance_3,Distance_4,Distance_t,Dry_Soil_p,Dry_Volume,Flood_Dept,Fluvial_Do,Latitude,Latitude_1,Longitude,Longitude_,Mineral_Ma,OBJECTID,Observed_P,Organic_De,Organic_Ma,Organic__1,Organic__2,Organic__3,Simple_sit,Soil_Moist,Soil_Por_1,Soil_Porew,Soil_Salin,Staff_Gaug,Total_Mass,Total_Reco,Verified_P,Wet_Soil_p,Wet_Volume,Land_Lost_m2,Land_Gained_m2,marshType,.geo
000000000000000000f3,0,9.84375,0.984375,90.22,6.735,60.96,Calcasieu_Sabine,0.14,Brackish,2.082191781,760,211236.5946,757.156609,10583.77578,474.1137479,19753.94817,6.5,57.38,0,0.093515748,29.818053,29.818053,-93.82521223,-93.82521223,737.7103125,244,505,0.06345,640.4146875,46.47,0.4647,46.47,CRMS0684,86.1,8.9,15170,4.775,1.12,1378.125,0,505,7.13,324.29,14006.8183,0,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.82520972506025,29.827049831831822],[-93.82810702251476,29.826691645363795],[-93.8307736368612,29.825645604951617],[-93.83299726554675,29.823994995164494],[-93.83460089835806,29.821871230530046],[-93.8354569103536,29.81944338682499],[-93.83549721323877,29.816904735118296],[-93.83471865950283,29.814457352805764],[-93.83318327404965,29.812296038027917],[-93.83101330078622,29.810592807950595],[-93.82838146352069,29.809483213528754],[-93.82549721904466,29.80905555781113],[-93.82259009605914,29.809343873463824],[-93.81989144251926,29.81032521649244],[-93.81761602875136,29.81192149073416],[-93.81594496499284,29.814005658466602],[-93.81501128898412,29.816411844591183],[-93.81488936959951,29.818948532598483],[-93.81558897203058,29.821413804316865],[-93.81705446162691,29.823611411911003],[-93.81916921564935,29.82536640301632],[-93.82176489699677,29.826539054062305],[-93.8246348546699,29.827036000471796],[-93.82520972506025,29.827049831831822]]]}"
105,1.301141659,4.362200007,0.436220001,97.6,7,82.29,Calcasieu_Sabine,0.14,Brackish,2.164383562,790,156643.8332,1038.956964,5960.112731,1053.322415,15657.73322,6.59,57,0,0.099957546,29.85338086,29.85338086,-93.229249,-93.229249,402.5176435,262,284,0.05165,208.1903575,34.09,0.3409,34.09,CRMS1738,82.785,13.7,23105,6.7,0.74,610.708001,294.875,284,7.34,324.29,98224.1284,0,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.22925114553695,29.862381057455163],[-93.23214946821024,29.862022870941942],[-93.23481702606416,29.860976830408298],[-93.23704144137125,29.859326220461355],[-93.23864564128633,29.857202455678614],[-93.23950195576965,29.854774611883066],[-93.2395422725383,29.852235960171917],[-93.2387634430845,29.849788577942345],[-93.23722751435206,29.847627263309],[-93.23505677354159,29.84592403339261],[-93.23242400554714,29.84481443909793],[-93.22953874117958,29.84438678343402],[-93.2266305902212,29.844675099050214],[-93.22393098234855,29.845656441963516],[-93.22165476377698,29.847252716047084],[-93.21998310878364,29.849336883627867],[-93.21904910220883,29.85174306965462],[-93.21892713932596,29.854279757648452],[-93.21962698889693,29.856745029441928],[-93.22109299669471,29.858942637176305],[-93.22320849878533,29.86069762844323],[-93.22580509851657,29.861870279621762],[-93.22867607172385,29.862367226093344],[-93.22925114553695,29.862381057455163]]]}"
106,0,3.88491577,0.388491577,102.41,5.635,79.24,Calcasieu_Sabine,0.135,Brackish,2.245205479,819.5,155033.5098,375.1703594,6118.17181,437.016781,19633.3629,6.7,50.3,0,0.126639479,29.88966754,29.88966754,-93.23033656,-93.23033656,316.7235855,263,394,0.0532,207.7400434,39.61,0.3961,39.61,CRMS1743,85.915,14.75,24294.5,6.8,0.72,524.4636289,0,394,7.29,324.29,424143.3742,777.7149658,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.23033661679331,29.898665137015172],[-93.23323599423807,29.898306950455517],[-93.23590452279677,29.89726090979705],[-93.23812974740038,29.895610299685863],[-93.23973453076653,29.893486534750714],[-93.24059115645724,29.89105869086216],[-93.2406314875097,29.88852003914644],[-93.23985237439034,29.88607265700214],[-93.23831588671823,29.88391134251729],[-93.23614435623551,29.8822081127663],[-93.23351063068304,29.8810985186023],[-93.23062431702454,29.88067086299358],[-93.22771510846101,29.88095917857227],[-93.22501451874604,29.881940521367056],[-93.22273747217163,29.883536795288084],[-93.22106520890068,29.885620962713027],[-93.22013086223103,29.888027148639235],[-93.22000885459622,29.890563836619226],[-93.22070895843119,29.893029108489895],[-93.22217549936809,29.895226716368388],[-93.22429177109056,29.89698170780139],[-93.22688931567878,29.898154359116123],[-93.2297613336937,29.89865130565154],[-93.23033661679331,29.898665137015172]]]}"
0000000000000000010d,1.943856343,7.987400531,0.798740053,119.48,6.125,88.39,Calcasieu_Sabine,0.06,Brackish,2.063013699,753,193841.3673,5492.596787,3923.41976,3923.419768,33384.30832,5.295,39.43,0,0.172224891,29.98232659,29.98232659,-93.69807016,-93.69807016,177.1525564,270,345,0.0405,302.0914755,63.035,0.63035,63.035,CRMS2166,91.755,4.9,8840,3.775,0.84,479.2440318,489.2275,348,5.76,324.29,13985.29761,0,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.6980703659525,29.991327670247674],[-93.70097244585222,29.99096948356927],[-93.70364346147683,29.989923442591614],[-93.70587075959865,29.988272832060424],[-93.70747703783924,29.986149066735564],[-93.70833446088251,29.98372122260919],[-93.70837482853251,29.981182570881764],[-93.70759498862729,29.978735188955497],[-93.70605706888256,29.976573874850384],[-93.70388351516134,29.974870645522312],[-93.70124733622573,29.973761051692485],[-93.6983583341528,29.97333339622492],[-93.69544641587277,29.973621711707686],[-93.69274331055522,29.97460305419943],[-93.6904641425345,29.976199327704826],[-93.68879032078092,29.978283494731226],[-93.68785510274652,29.980689680400364],[-93.68773298045227,29.98322636834497],[-93.68843373574383,29.985691640412988],[-93.68990164264977,29.987889248660004],[-93.69201988626469,29.98964424051771],[-93.6946198516935,29.990816892180753],[-93.69749454663494,29.991313838879368],[-93.6980703659525,29.991327670247674]]]}"
0000000000000000010e,1.597580698,6.219257813,0.621925781,98.14,9.26625,70.1,Calcasieu_Sabine,0.105,Brackish,2.112328767,771,201440.4323,105.0151049,4579.146434,105.0151385,29084.20313,5.62,54.745,0,0.144381159,29.92613813,29.92613813,-93.76062613,-93.76062613,325.8906642,271,457,0.0446,327.1314061,50.095,0.50095,50.095,CRMS2189,87.825,9.8,16570,1.95,1.35,653.0220703,503.6775,457,6.64,324.29,17879.51831,0,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.76062405299365,29.935135157179573],[-93.76352449256159,29.934776970573207],[-93.76619399859092,29.93373092978918],[-93.76842003813192,29.932080319512792],[-93.77002540901593,29.929956554424344],[-93.77088234808329,29.92752871044224],[-93.77092269351928,29.924990058721914],[-93.77014329475729,29.92254267666338],[-93.76860624424971,29.920381362327902],[-93.76643391859064,29.918678132743267],[-93.76379922880574,29.917568538710714],[-93.76091185854247,29.917140883157522],[-93.75800158500203,29.917429198698482],[-93.75530000660106,29.918410541374065],[-93.75302212625252,29.920006815131593],[-93.75134925046424,29.922090982399766],[-93.75041456132936,29.92449716822486],[-93.75029250863079,29.92703385619093],[-93.75099286850217,29.92949912813923],[-93.75245994629432,29.931696736162685],[-93.75457699301305,29.93345172776275],[-93.7571754890439,29.93462437921449],[-93.76004855914879,29.935121325814098],[-93.76062405299365,29.935135157179573]]]}"
111,0.714297493,5.40843465,0.540843465,115.2,9.125,98,Calcasieu_Sabine,0.165,Brackish,2.035616438,743,150476.1968,6243.38155,0,0,18695.67066,6.525,77.39,0,0.124243376,29.87255019,29.87255019,-93.16894346,-93.16894346,562.1175427,274,240,0.0643,330.2741746,37.01,0.3701,37.01,CRMS2418,80.47,11.3,19180,5.05,0,892.3917173,474.8575,240,7.06,324.29,20642.68233,7000.153381,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.16894500570345,29.88154682178547],[-93.17184388528146,29.881188635247728],[-93.17451195565405,29.880142594648163],[-93.17673679825846,29.878491984614485],[-93.17834130622762,29.876368219751253],[-93.17919778502412,29.873940375906585],[-93.17923810933439,29.871401724193017],[-93.17845913010908,29.868954342008486],[-93.17692290626425,29.866793027453564],[-93.1747517485178,29.865089797624524],[-93.17211847494602,29.863980203398857],[-93.1692326565674,29.863552547764098],[-93.16632394720821,29.86384086336048],[-93.16362382093645,29.864822206211187],[-93.16134716519088,29.86641848020892],[-93.15967518903538,29.868502647707402],[-93.15874100289521,29.870908833681053],[-93.15861901638392,29.873445521667577],[-93.15931900020274,29.87591079350182],[-93.16078528949058,29.87810840131231],[-93.16290119793611,29.87986339266694],[-93.16549829653876,29.881036043917405],[-93.16836982138999,29.881532990422706],[-93.16894500570345,29.88154682178547]]]}"
000000000000000000f6,1.460362461,9.430865922,0.943086592,187.14,6.50125,137.16,Calcasieu_Sabine,0.08,Freshwater,1.775342466,648,140652.3443,13138.05746,2242.83873,2242.83871,29746.48344,4.93,318.845,0,0.211489425,29.96246711,29.96246711,-93.10442609,-93.10442609,241.3924441,247,351,0.0614,513.0768296,68.005,0.68005,68.005,CRMS0691,90.335,3.3,6152,2.35,0.92,754.4692737,243.5625,351,5.75,1297.165,0,0,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.10442759400705,29.971468109228354],[-93.10732909364978,29.97110992257542],[-93.10999957526461,29.97006388166622],[-93.11222642817141,29.968413271225117],[-93.11383238544032,29.966289505983834],[-93.11468963728014,29.96386166190847],[-93.11472999707203,29.961323010183552],[-93.11395031321842,29.958875628210524],[-93.11241270096082,29.956714314023973],[-93.11023958165883,29.95501108460519],[-93.10760392950094,29.953901490703693],[-93.10471550467042,29.95347383520585],[-93.10180416820667,29.953762150709196],[-93.09910160302627,29.954743493265923],[-93.09682289051146,29.95633976686047],[-93.09514940338713,29.958423933972348],[-93.09421437244758,29.96083011969662],[-93.09409227477231,29.963366807648818],[-93.09479289018644,29.965832079674513],[-93.09626050379859,29.968029687842485],[-93.09837832401902,29.969784679609102],[-93.1009777696576,29.970957331197436],[-93.1038518898234,29.971454277861053],[-93.10442759400705,29.971468109228354]]]}"
000000000000000000da,1.086177226,5.464071856,0.546407186,123.13,4.75,100.58,Calcasieu_Sabine,0.1,Intermediate,1.954794521,713.5,176032.1633,5861.398146,3858.801763,3858.801705,23053.87922,5.26,48.485,0,0.130964017,29.91886925,29.91886925,-93.47933941,-93.47933941,223.2073353,219,446,0.06515,323.1998503,59.15,0.5915,59.15,CRMS0635,88.695,7.2,12750,1.925,1.12,546.4071856,372.90875,449,6.845,324.29,135348.5842,777.4594727,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.47933926507905,29.927865913065613],[-93.48223949278758,29.92750772646855],[-93.48490880384296,29.926461685709565],[-93.48713468083015,29.924811075466103],[-93.48873993452325,29.92268731040822],[-93.48959681108204,29.920259466444772],[-93.48963715364894,29.917720814725367],[-93.48885781186347,29.91527343264973],[-93.48732087362346,29.91311211828447],[-93.48514870657651,29.91140888866667],[-93.48251420912499,29.910299294607913],[-93.4796270496204,29.909871639043644],[-93.47671698850863,29.910159954592125],[-93.47401560731872,29.911141297291476],[-93.47173789328131,29.912737571081607],[-93.47006513967055,29.914821738381033],[-93.46913051884647,29.91722792422628],[-93.46900847513665,29.919764612195134],[-93.46970878393698,29.922229884127958],[-93.47117575464378,29.9244274921225],[-93.47329264677566,29.926182483689267],[-93.4758909530243,29.927355135113686],[-93.4787638132711,29.9278520817005],[-93.47933926507905,29.927865913065613]]]}"
000000000000000000db,0.841412283,7.50760582,0.750760582,108.4,9.75,85.3,Calcasieu_Sabine,0.095,Intermediate,2.030136986,741,180873.8664,6651.585116,3913.297034,3913.297017,17784.79732,4.64,66.78,69.048,0.09832707,29.86796167,29.86796167,-93.51054328,-93.51054328,329.4374972,220,315,0.05365,383.7850557,53.81,0.5381,53.81,CRMS0638,87.495,6.9,12111.5,6.225,1.26,713.2225529,343.00875,315,5.73,324.29,982011.5965,0,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.51054093416316,29.876958387135456],[-93.51343968036478,29.876600200603583],[-93.51610762799127,29.875554160019803],[-93.51833236825972,29.87390355000689],[-93.5199368024512,29.87177978516293],[-93.52079324189538,29.869351941330027],[-93.52083356439945,29.866813289617035],[-93.5200546210438,29.864365907421725],[-93.51851846787717,29.86220459284802],[-93.51634740998519,29.860501362998065],[-93.51371425749709,29.859391768755877],[-93.51082857180184,29.85896411311413],[-93.50791999617735,29.859252428715255],[-93.50521999406004,29.860233771580955],[-93.50294344301582,29.861830045599234],[-93.50127154377736,29.86391421311743],[-93.50033740064234,29.86632039910379],[-93.50021541978995,29.86885708709207],[-93.50091537145697,29.871322358916547],[-93.50238159332909,29.873519966708816],[-93.5044974044543,29.875274958042446],[-93.5070943835793,29.876447609275683],[-93.50996577631409,29.8769445557729],[-93.51054093416316,29.876958387135456]]]}"
000000000000000000dc,1.406025922,4.793869821,0.479386982,120.7,3.6725,94.49,Calcasieu_Sabine,0.12,Intermediate,2.093150685,764,177192.6493,3846.171064,5601.080117,3846.171041,19843.32312,5.765,59.62,0,0.111987282,29.88972852,29.88972852,-93.47942776,-93.47942776,293.5861756,221,441,0.0563,281.6782029,48.965,0.48965,48.965,CRMS0639,86.805,7.7,13400,3.45,1.15,575.2643785,393.27125,445,7.18,324.29,35051.52589,0,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.47942597810379,29.89872537142931],[-93.48232535730115,29.898367184869578],[-93.4849938874728,29.8973211442109],[-93.48721911342112,29.89567053409944],[-93.48882389775673,29.89354676916404],[-93.48968052396455,29.891118925275332],[-93.48972085504074,29.888580273559604],[-93.48894174145003,29.886132891415436],[-93.4874052528492,29.883971576930847],[-93.48523372105437,29.882268347180123],[-93.48259999391081,29.881158753016337],[-93.4797136785088,29.88073109740772],[-93.47680446818798,29.881019412986337],[-93.47410387684155,29.88200075578093],[-93.47182682889135,29.88359702970169],[-93.47015456460967,29.885681197126367],[-93.46922021737493,29.888087383052415],[-93.46909820966575,29.890624071032388],[-93.4697983139232,29.893089342903174],[-93.47126485574599,29.89528695078191],[-93.47338112874726,29.897041942215186],[-93.47597867490545,29.89821459353015],[-93.47885069465644,29.89871154006567],[-93.47942597810379,29.89872537142931]]]}"
000000000000000000dd,1.533459722,6.442724426,0.644272443,104.8,14.5,76.2,Calcasieu_Sabine,0.135,Intermediate,2.865753425,1046,179706.7701,6934.659494,2587.773805,2587.773836,20962.06302,5.615,75.02,91.356,0.116645928,29.89684356,29.89684356,-93.51049238,-93.51049238,472.5883328,222,280.5,0.0647,397.1794648,45.665,0.45665,45.665,CRMS0641,83.99,8.1,14140.5,4.325,1.22,869.7677976,461.97125,280,6.75,324.29,1135204.096,6351.950329,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.5104927430727,29.905843485588576],[-93.5133923294195,29.905485299019734],[-93.51606105023048,29.90443925833656],[-93.51828643511877,29.902788648192864],[-93.51989133403994,29.90066488322755],[-93.52074802136664,29.89823703932059],[-93.52078835524809,29.895698387603968],[-93.52000918594754,29.893251005476536],[-93.51847258757502,29.89108969102108],[-93.5163009006943,29.889386461302824],[-93.51366698549329,29.888276867164684],[-93.51078046401815,29.887849211566895],[-93.50787104599135,29.888137527138152],[-93.50517026181822,29.88911886990949],[-93.50289305125428,29.890715143798342],[-93.5012206675113,29.892799311192434],[-93.50028625348442,29.89520549709875],[-93.5001642369863,29.897742185076005],[-93.50086439117936,29.900207456961947],[-93.50233103770681,29.90240506486896],[-93.50444746185818,29.904160056334845],[-93.5070451935794,29.905332707676532],[-93.50991741852299,29.905829654224576],[-93.5104927430727,29.905843485588576]]]}"
000000000000000000de,1.614122523,4.56525347,0.456525347,137.8,4.25,121.92,Calcasieu_Sabine,0.18,Intermediate,1.550684932,566,178077.1561,3697.003293,5199.720381,3697.003282,17440.71897,6.245,78.37,0,0.097939114,29.86793445,29.86793445,-93.47931313,-93.47931313,543.2971197,223,491,0.06305,278.4485049,33.885,0.33885,33.885,CRMS0642,80.37,7.1,12310,2.9,1.12,821.7456246,273.23625,494,6.99,324.29,0,0,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.47931146569363,29.876932129284675],[-93.48221021113208,29.87657394275284],[-93.48487815805623,29.875527902169154],[-93.48710289773912,29.873877292156358],[-93.48870733150844,29.87175352731251],[-93.48956377072743,29.869325683479666],[-93.48960409322117,29.866787031766684],[-93.48882515007077,29.86433964957131],[-93.48728899730855,29.862178334997505],[-93.48511793998793,29.86047510514743],[-93.48248478819266,29.85936551090514],[-93.47959910325663,29.858937855263356],[-93.47669052839737,29.859226170864506],[-93.47399052699046,29.860207513730295],[-93.47171397654535,29.861803787748695],[-93.470042077747,29.863887955267],[-93.46910793485806,29.866294141253434],[-93.46898595403805,29.86883082924172],[-93.46968590552108,29.871296101066147],[-93.47115212700746,29.8734937088583],[-93.47326793757581,29.87524870019182],[-93.47586491601716,29.87642135142496],[-93.47873630799599,29.87691829792214],[-93.47931146569363,29.876932129284675]]]}"
0.00E+00,1.124953012,5.469785714,0.546978571,125,7.45125,106.68,Calcasieu_Sabine,0.125,Intermediate,2.663013699,972,178992.7649,4400.83456,3844.145967,3483.428891,15059.55581,6.69,71.57,0,0.084134997,29.84632049,29.84632049,-93.47932348,-93.47932348,412.2509121,226,488,0.0464,271.4723022,39.705,0.39705,39.705,CRMS0647,85.655,7.2,12597,3.3,1.29,683.7232143,421.975,492,7.455,324.29,0,0,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-93.47932125386718,29.855317552262864],[-93.48221937143006,29.854959365758685],[-93.48488674052113,29.853913325249334],[-93.48711099845275,29.85226271533435],[-93.48871508491021,29.850138950581265],[-93.4895713388763,29.84771110680381],[-93.48961165286732,29.84517245509356],[-93.48883287857501,29.8427250728474],[-93.48729705853376,29.840563758185155],[-93.48512647128261,29.838860528236584],[-93.48249388949448,29.83775093391647],[-93.47960882917155,29.837323278241822],[-93.47670088387461,29.837611593865308],[-93.47400146693059,29.83859293680167],[-93.47172540937208,29.840189210916865],[-93.47005387266414,29.842273378527985],[-93.46911993222405,29.8446795645743],[-93.46899797804366,29.847216252570828],[-93.46969777817056,29.84968152434929],[-93.47116368229435,29.85187913205562],[-93.47327903472268,29.853634123290227],[-93.47587545071745,29.854806774442245],[-93.47874622075187,29.855303720901418],[-93.47932125386718,29.855317552262864]]]}"
